C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,15:30:08,0000000268356511,DISPATCHSCADA,0000000268356505
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TREVALLN,99.110030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TUMUT3,250.6965
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TUNGATIN,71.420010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TVCC201,202.83
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",UPPTUMUT,443.512660
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",URANQ11,143.818760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",URANQ13,145.931240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VP5,600.599980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VP6,519.275020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",WATERLWF,37.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",WKIEWA1,4
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",WOODLWN1,38.7180
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YABULU,83.340010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YARWUN_1,156.67
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YWPS1,381.7038
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YWPS2,361.653170
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YWPS3,365.316470
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",YWPS4,387.616460
C,"END OF REPORT",275
